code,name,category,configuration_type,status,priority,parameter_count,reference_range_required,reference_range_count,qualitative_config_required,analyzer_mapping_required,analyzer_mapping_count,method,specimen,active_rate,action_reason
"SER-0063","Mumps IgM","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0064","Mumps IgG","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0065","Varicella Zoster IgM","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0066","Varicella Zoster IgG","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0067","Parvovirus B19 IgM","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0068","Parvovirus B19 IgG","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0069","Mycoplasma pneumoniae IgM","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0070","Mycoplasma pneumoniae IgG","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0071","Chlamydia trachomatis IgG","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0072","Chlamydia pneumoniae IgG","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0073","Coxiella burnetii Phase I IgG","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0074","Coxiella burnetii Phase II IgG","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0075","Brucella IgM","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0076","Brucella IgG","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0077","Strongyloides IgG","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0078","Echinococcus IgG","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0079","Cysticercus IgG","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0080","Amoebic Serology","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0081","Hydatid Serology","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0082","Filaria IgG4 Antibody","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0083","Japanese Encephalitis IgM","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0084","West Nile Virus IgM","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0085","West Nile Virus IgG","Serology / Infectious Disease","IMMUNOASSAY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"ELISA/CLIA as validated","Serum","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SER-0001","HIV 1/2 Ag/Ab 4th Generation","Serology & Immunology","QUALITATIVE_RESULT","LAB_SPECIFICATION_REQUIRED","P1",1,"FALSE",0,"TRUE","FALSE",0,"4th Generation Rapid Immunochromatography (Ag/Ab)","Serum/Plasma","500.00","QUALITATIVE_OPTIONS_MISSING"
"SER-0086","HUMAN IMMUNODEFICIENCY VIRUS (HIV), RAPID SCREENING TEST","Serology & Immunology","QUALITATIVE_RESULT","LAB_SPECIFICATION_REQUIRED","P1",1,"FALSE",0,"TRUE","FALSE",0,"Rapid Immunochromatography (Rapid Screening Test)","Serum","500.00","QUALITATIVE_OPTIONS_MISSING"
"SER-0087","HEPATITIS B SURFACE ANTIGEN (HBsAg), RAPID SCREENING TEST","Serology & Immunology","QUALITATIVE_RESULT","LAB_SPECIFICATION_REQUIRED","P1",1,"FALSE",0,"TRUE","FALSE",0,"Rapid Immunochromatography (Rapid Screening Test)","Serum","600.00","QUALITATIVE_OPTIONS_MISSING"
"SER-0088","HCV RAPID SCREENING TEST","Serology & Immunology","QUALITATIVE_RESULT","LAB_SPECIFICATION_REQUIRED","P1",1,"FALSE",0,"TRUE","FALSE",0,"Rapid Immunochromatography (Rapid Screening Test)","Specimen Pending Validation","600.00","QUALITATIVE_OPTIONS_MISSING"
"SPC-0001","Neonatal TSH Screen","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Validated screening/LC-MS/MS method","Blood/DBS/Urine/Sweat as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0002","Neonatal 17-OHP Screen","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Validated screening/LC-MS/MS method","Blood/DBS/Urine/Sweat as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0003","Neonatal G6PD Screen","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Validated screening/LC-MS/MS method","Blood/DBS/Urine/Sweat as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0004","Phenylalanine, Dried Blood Spot","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Validated screening/LC-MS/MS method","Blood/DBS/Urine/Sweat as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0008","Galactosemia Screen","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Validated screening/LC-MS/MS method","Blood/DBS/Urine/Sweat as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0009","Biotinidase Activity","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Validated screening/LC-MS/MS method","Blood/DBS/Urine/Sweat as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0010","Sweat Chloride","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Validated screening/LC-MS/MS method","Blood/DBS/Urine/Sweat as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0011","Alpha-Fetoprotein Maternal Serum","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Validated screening/LC-MS/MS method","Blood/DBS/Urine/Sweat as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0012","PAPP-A","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Validated screening/LC-MS/MS method","Blood/DBS/Urine/Sweat as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0013","Free Beta-hCG, First Trimester","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Validated screening/LC-MS/MS method","Blood/DBS/Urine/Sweat as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0014","Quadruple Marker Screen","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Validated screening/LC-MS/MS method","Blood/DBS/Urine/Sweat as specified","6000.00","NUMERIC_RANGE_MISSING"
"SPC-0015","Dual Marker Screen","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Validated screening/LC-MS/MS method","Blood/DBS/Urine/Sweat as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0016","Triple Marker Screen","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Validated screening/LC-MS/MS method","Blood/DBS/Urine/Sweat as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0017","Selenium, Serum","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"LC-MS/MS/HPLC/ICP-MS as validated","Serum/Whole Blood/Urine as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0018","Manganese, Whole Blood","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"LC-MS/MS/HPLC/ICP-MS as validated","Serum/Whole Blood/Urine as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0019","Chromium, Blood","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"LC-MS/MS/HPLC/ICP-MS as validated","Serum/Whole Blood/Urine as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0020","Cobalt, Blood","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"LC-MS/MS/HPLC/ICP-MS as validated","Serum/Whole Blood/Urine as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0021","Nickel, Blood","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"LC-MS/MS/HPLC/ICP-MS as validated","Serum/Whole Blood/Urine as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0022","Iodine, Urine","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"LC-MS/MS/HPLC/ICP-MS as validated","Serum/Whole Blood/Urine as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0023","Iodine, Serum","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"LC-MS/MS/HPLC/ICP-MS as validated","Serum/Whole Blood/Urine as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0024","Molybdenum, Blood","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"LC-MS/MS/HPLC/ICP-MS as validated","Serum/Whole Blood/Urine as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0025","Vitamin A (Retinol)","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"LC-MS/MS/HPLC/ICP-MS as validated","Serum/Whole Blood/Urine as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0026","Vitamin E (Alpha-Tocopherol)","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"LC-MS/MS/HPLC/ICP-MS as validated","Serum/Whole Blood/Urine as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0027","Vitamin B1 (Thiamine)","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"LC-MS/MS/HPLC/ICP-MS as validated","Serum/Whole Blood/Urine as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0028","Vitamin B6 (PLP)","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"LC-MS/MS/HPLC/ICP-MS as validated","Serum/Whole Blood/Urine as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0029","Vitamin C","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"LC-MS/MS/HPLC/ICP-MS as validated","Serum/Whole Blood/Urine as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"SPC-0030","Methylmalonic Acid","Special Chemistry","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"LC-MS/MS/HPLC/ICP-MS as validated","Serum/Whole Blood/Urine as specified","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0001","Lithium","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0002","Valproic Acid","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0003","Carbamazepine","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0004","Phenytoin, Total","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0005","Phenytoin, Free","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0006","Phenobarbital","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0007","Digoxin","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0008","Theophylline","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0009","Vancomycin Trough","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0010","Vancomycin Peak","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0011","Gentamicin Trough","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0012","Gentamicin Peak","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0013","Amikacin Trough","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0014","Amikacin Peak","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0015","Tacrolimus","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","EDTA Whole Blood","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0016","Cyclosporine","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","EDTA Whole Blood","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0017","Sirolimus","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","EDTA Whole Blood","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0018","Everolimus","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","EDTA Whole Blood","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0019","Methotrexate","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0020","Acetaminophen / Paracetamol","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0021","Salicylate","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0022","Ethanol","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0023","Methanol","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0024","Ethylene Glycol","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay/Chromatography/LC-MS","Serum/Plasma","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0025","Urine Drug Screen - Amphetamine","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay screen; confirm by GC-MS/LC-MS if required","Urine","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0026","Urine Drug Screen - Methamphetamine","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay screen; confirm by GC-MS/LC-MS if required","Urine","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0027","Urine Drug Screen - Cocaine Metabolite","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay screen; confirm by GC-MS/LC-MS if required","Urine","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0028","Urine Drug Screen - Opiates","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay screen; confirm by GC-MS/LC-MS if required","Urine","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0029","Urine Drug Screen - Morphine","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay screen; confirm by GC-MS/LC-MS if required","Urine","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0030","Urine Drug Screen - Heroin/6-MAM","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay screen; confirm by GC-MS/LC-MS if required","Urine","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0031","Urine Drug Screen - Cannabinoids/THC","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay screen; confirm by GC-MS/LC-MS if required","Urine","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0032","Urine Drug Screen - Benzodiazepines","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay screen; confirm by GC-MS/LC-MS if required","Urine","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0033","Urine Drug Screen - Barbiturates","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay screen; confirm by GC-MS/LC-MS if required","Urine","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0034","Urine Drug Screen - Methadone","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay screen; confirm by GC-MS/LC-MS if required","Urine","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
"TOX-0035","Urine Drug Screen - Buprenorphine","Toxicology / TDM","ANALYZER_CHEMISTRY","LAB_SPECIFICATION_REQUIRED","P1",1,"TRUE",0,"FALSE","FALSE",0,"Immunoassay screen; confirm by GC-MS/LC-MS if required","Urine","RATE_PENDING","NUMERIC_RANGE_MISSING; RATE_MISSING"
